feature,anova_f,anova_pvalue,mutual_information,random_forest_importance,score_anova_norm,score_mi_norm,score_rf_norm,composite_score,selected
grav_melen_flag,528.1114798545507,3.823548026985498e-99,0.2621633836342072,0.0027956932642810837,0.1620923576515343,0.5782633312725757,0.025332215386665635,0.2552293014369252,False
auto_imune_flag,0.06022291627537213,0.8061806334809136,0.29112384570438943,0.009288959525347942,7.390218658821571e-06,0.6464088292336356,0.08416871994526334,0.24352831313251924,False
gestante,122.63490091524095,2.3212398924349893e-27,0.27326903504513345,0.009644559277202187,0.0376316026990012,0.6043955160334922,0.08739086509992253,0.24313932794413864,False
diabetes_flag,3.8539037260052718,0.049831959541767945,0.2970874746688641,0.007056695391500145,0.001171857914581136,0.660441563395621,0.06394182432654728,0.24185174854558314,False
caso_dengue_grave,18.6842204401624,1.653765738648472e-05,0.2896873345415987,0.005735520516298884,0.0057240133541322765,0.6430286425405585,0.051970451454689724,0.23357436911646015,False
conjuntvit_flag,0.5941435824659501,0.44095389703064736,0.2834661371232057,0.007083712070611133,0.00017127679719480425,0.6283898361926809,0.06418662669561118,0.23091591322849558,False
vomito_flag,2.781238067680972,0.09560245054785386,0.298489336431077,0.002230704210818895,0.0008426039340036763,0.6637402182177389,0.020212760911357527,0.22826519435436668,False
hipertensa_flag,28.705316964962115,9.87143616723716e-08,0.27431319033250157,0.005061499117314921,0.008799981988847082,0.6068524686136665,0.04586303778651888,0.22050516279634416,False
nausea_flag,3.0185448841485902,0.08254153425603593,0.2882326210601178,0.002275395982425757,0.0009154450968895917,0.6396056248295169,0.020617720067221082,0.22037959666454252,False
hepatopat_flag,0.09148394667047573,0.7623448471617295,0.24067947540821866,0.008439968522563908,1.698577027797202e-05,0.5277105596813698,0.07647587923965149,0.20140114156376643,False
mialgia_flag,0.09599503794458034,0.7567367517038894,0.2544333181701046,0.0036305369291544966,1.8370446618843683e-05,0.560074078661678,0.03289686484337382,0.19766310465055692,False
acido_pept_flag,0.9156732545055726,0.3387820616676931,0.23698129493393472,0.006473161554565009,0.0002699701072409105,0.5190085455574507,0.05865433265801849,0.1926442827742367,False
artralgia_flag,53.984135491611816,3.455340342648018e-13,0.2480254697999691,0.001238585932488999,0.01655929782002316,0.544996072758884,0.011223021501528636,0.1909261306934786,False
artrite_flag,14.9099823004554,0.00011801063845334292,0.25287633179571434,0.0005855842232364776,0.004565513572301754,0.5564104074279703,0.005306070540565651,0.1887606638469459,False
cefaleia_flag,8.874301119829052,0.002942915734907588,0.24954213251290502,0.0013999966554258572,0.0027128654160046934,0.5485648602858759,0.01268558939171718,0.18798777169786593,False
renal_flag,0.145847047309492,0.7025951843932954,0.22987218583989466,0.006506140009770671,3.367248635117146e-05,0.50228043610606,0.058953155615838276,0.1870890880694165,False
petequia_n_flag,0.49927748196485405,0.47993765314490977,0.24829230618056797,0.0007375387134983251,0.00014215771337828484,0.5456239528661133,0.006682954022550208,0.18414968820068064,False
hematolog_flag,0.04254982088436485,0.8366058453245635,0.21734739944833636,0.008312799655794928,1.9654742741597654e-06,0.4728089517271066,0.07532358218166277,0.18271149979434784,False
grav_ast_flag,353.2323583417869,2.621273984180851e-70,0.20014348061432075,0.0005321893750883949,0.10841333247614396,0.43232722139474666,0.004822251442416711,0.18185426843776908,False
leucopenia_flag,0.32550429955407556,0.5684117426820802,0.2298006447040466,0.0019918696873772895,8.88181554439487e-05,0.5021120960320911,0.01804864381493128,0.17341651933415544,False
laco_flag,39.519732268702754,4.353562212185163e-10,0.22605634557999155,0.001427961452477193,0.01211945927307081,0.49330156228765193,0.012938982806223617,0.17278666812231547,False
idade_anos,341.5500045711594,2.810961968636163e-68,0.1813011316538684,0.0013579353252123499,0.10482744208089995,0.38799017837539107,0.012304465078105389,0.16837402851146546,False
obito_outras_causas,64.94563331995572,1.6588383027155808e-15,0.17457818094300004,0.011639750641702428,0.019923921983261043,0.3721707200100673,0.10546960715252485,0.16585474971528438,False
febre_flag,20.02313144920251,8.283447087035413e-06,0.21988803913889066,0.001255380410996547,0.006134991160631755,0.4787872112049038,0.0113751989067882,0.16543246709077458,False
dor_retro_flag,2.027996257223117,0.15465130881812778,0.21979031903594048,0.0007696259884591308,0.000611396882201482,0.4785572706376502,0.006973701856321348,0.16204745645872434,False
grav_mioc_flag,266.35139991135793,7.319450906063247e-55,0.17418843117776128,0.000743015867682295,0.08174528248534702,0.3712536182121734,0.00673258337612308,0.15324382802454783,False
petequias_flag,163.2902930947958,2.061001838589906e-35,0.1753004668276963,0.0029453177319475853,0.050110747158578155,0.37387029687329515,0.026687986168270925,0.15022301006671476,False
raca_preta,170.95601436832953,6.627488963731323e-37,0.17739173837219946,0.0008199216417418161,0.052463734991945725,0.3787911693520079,0.007429438663448392,0.14622811433580069,False
grav_metro_flag,197.51201591559163,5.123625830224967e-42,0.16879308707120377,0.0003302046768774835,0.06061508126634444,0.3585580883576555,0.0029920363951285237,0.1407217353397095,False
raca_amarela,144.81972515320732,8.778877293624742e-32,0.16355178715872443,0.0027488145986482074,0.04444121912708057,0.34622503263383436,0.024907440440850227,0.13852456406725508,False
gengivo_flag,106.260960150531,4.741799997518106e-24,0.17243315922218327,0.001541830675771608,0.03260563292670299,0.36712337052551436,0.01397076970761969,0.13789992438661233,False
caso_confirmado_provavel,138.08897085938537,1.8954825821497586e-30,0.11921629932872713,0.012611960717136283,0.04237521876030114,0.24190128641044856,0.11427895521178344,0.13285182012751104,False
dor_costas_flag,18.41172495922508,1.9042705531806895e-05,0.17189473963957025,0.0007967883437531452,0.005640371055069452,0.3658564407893715,0.0072198242201401315,0.1262388786881937,False
criterio_clinico,0.0361465672243379,0.849241239027064,0.17132644159118282,0.0006827870990700094,0.0,0.3645192054440304,0.006186841052223176,0.12356868216541785,False
grav_sang_flag,194.9665562377261,1.5690305435718003e-41,0.14099340051987141,0.00048813152774905647,0.05983375418196112,0.29314395654542763,0.004423036373820851,0.11913358236706988,False
epistaxe_flag,68.84640393292142,2.514143655043884e-16,0.1472973388534522,0.0005421786569985912,0.021121260820084545,0.30797745664002657,0.004912765893390391,0.11133716111783383,False
metro_flag,66.67050545084308,7.196367823401744e-16,0.13526108987642282,0.002419219887396562,0.020453370288680817,0.279655526619184,0.021920931039977304,0.10734327598261406,False
obito_agravo,1.5638920150344506,0.2113093384658487,0.13932695148447416,0.002719702267384458,0.00046894040663740164,0.2892227138847037,0.02464364903876631,0.10477843444336915,False
hematura_flag,36.21541465303426,2.2629347099716437e-09,0.1357379485583512,0.0018040557941715555,0.0111052012704881,0.2807776003022045,0.01634683265557316,0.10274321140942193,False
sangram_flag,92.73636913970483,2.7627710740911187e-21,0.13076601487988815,0.0004986167541224021,0.02845426908705785,0.2690783775644197,0.004518044655402073,0.10068356376895987,False
hospitalizado,79.96894696275592,1.2002762940215192e-18,0.11527958840022956,0.0010727040439340153,0.024535317696332475,0.23263799752019898,0.009719939678028837,0.08896441829818676,False
caso_descartado,58.92457411081136,3.093228946820558e-14,0.10394699576420874,0.0005945304559578842,0.01807576203097888,0.20597180806161963,0.005387133759157403,0.07647823461725196,False
con_fhd_flag,106.04743435183694,5.2405850464188465e-24,0.09409982407248108,0.0003997650184109334,0.03254009133074491,0.1828008925971271,0.003622333565640364,0.07298777249783746,False
atraso_notificacao_dias,0.3280302440059278,0.5669150360554769,0.1001670740474434,0.0010413135202363866,8.959349234322925e-05,0.1970774524736952,0.009435505216792242,0.06886751706094356,False
plasmatico_flag,155.75794127452002,6.144935974785321e-34,0.08076108984021046,0.0004890498812630767,0.04779869698647702,0.15141414592763244,0.0044313577191256075,0.06788140021107836,False
evidencia_flag,115.2818059016906,7.034885624042291e-26,0.08199590909286547,0.0002588630672879631,0.0353745752795182,0.15431974089570158,0.0023455988752320487,0.06401330501681728,False
mani_hemor_flag,144.0805525658919,1.2293045926271633e-31,0.05827194754005305,0.0009668208636228489,0.04421433061357345,0.09849600542809715,0.008760515565327627,0.050490283868999404,False
