ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag
200345,2003,45,1835,318.2654724271163,38.6741144414169,0.4643051771117166,0.5356948228882834,0.0,0.1555168904500837,0.09890109890109886,0.0,0.6263736263736264,0.3736263736263735,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,0.0,0.38868614546216723,0.07087889331377062,0.014664598616642145,0.39805793334730655,0.0018330748270802308,0.941951695129223,0.7905559719768043,0.898201327463414,0.30293178785868646,0.0,0.25,0.16666666666666666,0.0,0.0,0.6596603285749817,0.0,0.75,0.08545866019394699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.03248365513892226,0.02067906408336078,0.009543647517559272,0.03385369759192404,0.005946721035029653,0.004640634625159744,0.0,0.0,,0.0,1.0
200346,2003,46,2082,84.18493150684931,19.118635926993274,0.4534101825168107,0.5461095100864554,0.0,0.16888416648680954,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.38680198805496385,0.06340370880841996,0.014089713068537683,0.4231100948085035,0.005961032452073658,0.938740875456779,0.7874495403826676,0.8955335143205091,0.30591981204660645,1.0,1.0,1.0,0.0,0.0,0.643831275971409,0.0,1.0,0.07778354368486419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0366870483602001,0.0144846796657381,0.0044994375703037,0.0489432703003337,0.009518477043673,0.0089786756453423,,,,0.0,1.0
200347,2003,47,2402,9.691609589041096,20.55120732722731,0.4658617818484596,0.5341382181515404,0.0,0.16595461460553979,0.0,0.0,0.375,0.375,0.25,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.38199517399334354,0.061174233936308914,0.016469986059775413,0.4214146379433569,0.005646852363351598,0.9546798990362552,0.7980693533270853,0.9130043859649123,0.30521228652751425,0.0,0.0,0.0,0.0,0.0,0.6613548617731173,0.0,0.0,0.10624260355029579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.028073572120038696,0.015099853872381799,0.0068493150684931,0.0390434358223523,0.0073313782991202,0.0088365243004418,,,,0.0,1.0
200348,2003,48,2650,2.932224396607958,16.832075471698115,0.47396226415094334,0.5260377358490566,0.0,0.14372326332554364,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.4115396742122143,0.05848644747621711,0.010672709393470288,0.4117202582319176,0.0021345418786939976,0.952574063772901,0.7868556763830867,0.8961284972627127,0.29214041300758536,0.0,0.5,1.0,0.0,0.5,0.6562135716177324,0.0,0.0,0.10278680293005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192636986301369,0.012914334911752,0.0056131260794473,0.0383620689655172,0.0073465859982713,0.0069474598349978,,,,0.0,
200349,2003,49,2730,0.9800608828006087,20.772161172161173,0.47802197802197793,0.521978021978022,0.0,0.15277615209379153,0.0,0.0,0.4259259259259259,0.574074074074074,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.419765457045054,0.06857059816757542,0.012971369520487816,0.3986086122106273,0.002092156374272151,0.9493240942770191,0.8049527358497108,0.9122185527482827,0.3270737009655934,0.0,0.0,0.0,0.0,0.5,0.6822767393801874,0.5,0.5,0.095982082455496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0207813798836242,0.0091590341382181,0.0037720033528918,0.0378850957535387,0.0046063651591289,0.0054759898904802,,,,0.0,
200350,2003,50,2560,6.2613013698630136,19.398828125,0.4828124999999999,0.5171875,0.0,0.15805099961089047,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.42723437499999994,0.07159374999999998,0.01087499999999999,0.3886614583333333,0.0036249999999999638,0.9611724642963868,0.8001727140713724,0.9171184723533898,0.329170230734899,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.6749604346039324,0.14285714285714285,0.0,0.09884130959070082,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.025584472871636503,0.014627659574468,0.0094001790510295,0.0344980097302078,0.0084670231729055,0.007619901389511401,,,,0.0,
200351,2003,51,2106,3.0369482496194826,30.725071225071225,0.48528015194681856,0.5142450142450142,0.0,0.17272700806428132,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.3333333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.4033186518499067,0.049988660642881835,0.009997732128576367,0.4092676366790405,0.005554295626986837,0.9576713198300065,0.7952690906187722,0.9121939365575089,0.3475678177096679,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6897935248443194,0.0,0.0,0.11306715158355665,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234375,0.0134604598990465,0.0045045045045045,0.0408505875769446,0.0078784468204839,0.0067796610169491,,,,0.0,1.0
200352,2003,52,1628,1.4535768645357685,22.664004914004913,0.46068796068796064,0.5374692874692876,0.0,0.16506484858226575,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.38100512489905364,0.05284012681081762,0.014600561355620592,0.4244017379048782,0.0013905296529161616,0.9646757667655025,0.8155902285640436,0.9156294374177292,0.37067039738408686,0.2,0.0,0.0,0.0,0.0,0.6995243088015783,0.0,0.0,0.1131077966959277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0200573065902578,0.0086517664023071,0.0065170166545981,0.0447330447330447,0.007194244604316499,0.0021754894851341,,,,0.0,0.6666666666666666
200353,2003,53,2214,47.773972602739725,34.40424570912376,0.48193315266485987,0.51806684733514,0.0,0.1794414966475421,0.0,0.0,0.4222222222222222,0.5777777777777777,0.0,0.5833333333333334,0.0,0.15,0.0,0.0,0.0,0.39615267340896326,0.05691983050219557,0.020365810913629604,0.4086149510285849,0.0015666008395099158,0.9724980307719933,0.804239622740229,0.8962842120988777,0.3578598042971063,0.2,0.2,0.2,0.0,0.1,0.6819422424066381,0.1,0.1,0.11700165115384509,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247108307045215,0.0121116377040547,0.0058417419012214,0.0545073375262054,0.0100263852242744,0.0080171031533939,,,,0.0,1.0
200401,2004,1,3260,2.640753424657534,27.774539877300615,0.4687116564417177,0.5312883435582823,0.0,0.16107833719426834,0.0,0.0,0.23958333333333331,0.7604166666666666,0.0,0.453125,0.0,0.0625,0.0,0.0,0.0,0.39419142085017816,0.061154856215061705,0.0194422953284878,0.40248981137421136,0.002827970229598207,0.971204158655558,0.7997902615266375,0.9145214602269915,0.34323084671980514,0.0,0.0,0.0,0.0,0.0,0.6849536899813179,0.0,0.0,0.12577543424317608,0.4393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192039106145251,0.0147213459516298,0.00809574093629,0.0338923829489867,0.0080928923293455,0.004959263195182399,,,,0.0,0.5
200402,2004,2,3325,38.282689912826896,18.101353383458648,0.4736842105263157,0.5257142857142858,0.0,0.14718583991634163,0.0,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,0.0,0.0,0.0,0.3888723361198025,0.05828863047888864,0.02160515159534439,0.40402538437190283,0.002741429142213678,0.9721297703031087,0.8032557620491891,0.9229928914079445,0.3307566918262218,0.0,0.0,0.0,0.6666666666666666,0.0,0.6889905350043389,0.6666666666666666,0.0,0.0900716697880874,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.022707532417302036,0.011705903917913926,0.007627118288158963,0.03991020849101582,0.005883446672185251,0.006295128805690043,,,,0.0,0.0
200403,2004,3,3792,25.34885844748858,22.72811181434599,0.48048523206751054,0.5195147679324895,0.0,0.15018963396063273,0.0,0.0,0.3115079365079365,0.6884920634920635,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3810684667866836,0.06626951749406339,0.01906383379966202,0.4212991439704428,0.002118203755517947,0.9701097449446197,0.8096016150058184,0.9232980651973552,0.30365247221396113,0.0,0.0,0.0,0.0,0.0,0.6787619388884772,0.0,0.0,0.09166108843618007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187141563537579,0.0148665048543689,0.0128009753124047,0.0472154963680387,0.0082392432102532,0.0067526089625537,,,,0.0,0.0
200404,2004,4,3968,15.863224446786091,21.391633064516128,0.4818548387096774,0.5171370967741935,0.0,0.15633386128478938,0.0,0.0,0.4423076923076923,0.5576923076923077,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.3885976636969365,0.058282453306970614,0.017496614224503985,0.42996672325355323,0.002001677551482607,0.9728645870854644,0.8003902015079787,0.9236821545998912,0.31686718724759344,0.5636363636363636,0.21818181818181823,0.6727272727272727,0.0,0.0,0.6622314961978149,0.0,0.0,0.13105234327512807,0.21818181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0230496453900709,0.0144970414201183,0.0080405002977963,0.0382562277580071,0.0104135673906575,0.0050852527669757,,,,0.0,0.0
200405,2004,5,4877,7.708493150684932,13.206069304900554,0.4795981135944228,0.5195817100676645,0.0,0.14535565760697255,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.38446532268927996,0.06253262478402329,0.01723452042070755,0.4163684262379008,0.0018887145666528192,0.97450110864745,0.7882670262980445,0.9080767514502455,0.2905669038329125,,,,,,0.639333028780265,,,0.1132075471698113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.02377375678343537,0.009603208146330176,0.00410801968219008,0.03149592257335309,0.006515046048404286,0.006559409202430391,0.0,1.0,1.0,0.0,0.0
200406,2004,6,5526,12.130789302022176,10.186029677886355,0.46579804560260585,0.5338400289540355,0.0,0.12422066668167182,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.3758065690538755,0.07154914950580188,0.015618398417195659,0.4193149100127301,0.002743772694912713,0.9738474516130151,0.8035053477598649,0.925114452354166,0.2861657743405539,0.0,0.0,0.0,0.0,0.0,0.6601175581741007,0.0,0.0,0.0932390064796608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193411264612114,0.0130119453924914,0.0083583369052721,0.0393617021276595,0.0066423826869509,0.007327586206896499,,,,0.0,0.3333333333333333
200407,2004,7,4767,60.613698630137,14.646528214810154,0.46905810782462765,0.5307321166352004,0.0,0.13591464251096627,0.0,0.0,0.32,0.68,0.0,0.5,0.0,0.09999999999999995,0.0,0.0,0.0,0.36140754255652396,0.0615281713469233,0.014946114497228333,0.4096651749876758,0.0032383248077327317,0.9693735498839907,0.7868235294117647,0.9197386840877276,0.2958765372558476,,,,,,0.6450143815915628,,,0.1291208791208791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240347737151623,0.0097786927431806,0.0051679586563307,0.030015392508978903,0.0061999483337638,0.007507118819570201,,,,0.0,0.75
200408,2004,8,4923,7.039921722113503,12.686166971358928,0.4472882388787325,0.552305504773512,0.0,0.1295293216595994,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.382083310406626,0.06312656729177372,0.01808144802238387,0.41242218528447694,0.0026519457099495746,0.975031673531994,0.8011525238937605,0.9192723937543219,0.3338885266942807,0.0,0.5,0.0,0.0,0.0,0.6481791955717456,0.5,0.0,0.13122135795458378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206258890469416,0.016650808753568,0.0069427819008858,0.0339990489776509,0.0083672005737508,0.006972830007213199,,,,0.0,0.0
200409,2004,9,6127,42.29559495030889,14.875632446548066,0.466786355475763,0.533213644524237,0.0,0.12110056103379979,0.0,0.0,0.5,0.5,0.0,0.42857142857142855,0.0,0.3277310924369748,0.0,0.0,0.0,0.3881284012441562,0.06856080400024646,0.020116938819953627,0.4097761666069656,0.0013411292546635285,0.9762662479368813,0.8040177240418013,0.9303764069917043,0.321474981322132,0.5,1.0,0.0,0.0,0.0,0.6779671646548157,0.0,0.0,0.13446968616804872,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.021827313115704003,0.011639185257032,0.0044904334244435,0.0399534522885958,0.0081903276131045,0.0048866301798279,,,,0.0,0.5
200410,2004,10,6461,3.292563600782778,13.51957901253676,0.46030026311716454,0.5395449620801733,0.0,0.12251589704926731,0.0,0.0,0.5510204081632654,0.4489795918367347,0.0,0.2857142857142857,0.0,0.21428571428571427,0.0,0.0,0.0,0.38553512457244127,0.06725516993050025,0.018392206264284023,0.4161669062750811,0.001836953521286275,0.9750007119964154,0.8165828425529876,0.9367896730668285,0.33287614972796503,0.1,0.1,0.0,0.0,0.0,0.6685618616829333,0.1,0.0,0.14225065689325647,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.020903322135124996,0.0112654900488171,0.0058446455505279,0.0350975975975976,0.007352941176470499,0.0049019607843137,,,,0.0,0.8571428571428571
200411,2004,11,6523,15.347823439878233,14.51111451785988,0.44626705503602637,0.5535796412693545,0.0,0.12774622008460532,0.0,0.0,0.4622222222222222,0.5377777777777778,0.0,0.2,0.0,0.19999999999999998,0.0,0.0,0.0,0.39455490377033825,0.06220266179023214,0.020608176702538845,0.4090772114043423,0.0026111596316190054,0.974481638909209,0.8182789040198964,0.9335444174508507,0.33852432778489117,0.5,0.25,0.0,0.0,0.0,0.676844415283159,0.0,0.0,0.14745035646674984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.024679170779861703,0.0111045012889153,0.0085776979852383,0.0309155766944114,0.0077782209812524,0.0071985602879424,,,,0.0,0.5
200412,2004,12,5312,41.11265854895992,18.453125,0.4427710843373494,0.5572289156626505,0.0,0.12693200012907388,0.0,0.0,0.48888888888888893,0.5111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.3838010388939194,0.06126067479176805,0.02326005679549787,0.4151723943956878,0.0013571649284381813,0.9708670437016401,0.8171816849659697,0.9323512577460414,0.3390069024878059,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.6760058356333764,0.0,0.0,0.14958596841797714,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236977944626935,0.0115239887111947,0.0068671560502012,0.0347581023954908,0.0059129612109744,0.0054450757575757,,,,0.0,0.0
200413,2004,13,4274,136.57495212844307,28.338324754328497,0.45601310248011223,0.5439868975198877,0.0,0.13319492002089023,0.0,0.0,0.5784108364753526,0.4215891635246473,0.0,0.4475806451612903,0.0,0.2782258064516129,0.0,0.0,0.0,0.4258266108102049,0.06784657882255547,0.02158754780717669,0.36817318556440604,0.0028035776372955902,0.9691599543358564,0.8262849307059346,0.9317357947179117,0.34671874957824605,0.25,0.5,0.0,0.0,0.25,0.6786804898627375,0.0,0.0,0.13327999297194343,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203447301497598,0.0130422455344485,0.0082904516866781,0.0362914658349872,0.0057077625570776,0.0054223744292237,,,,0.0,0.25
200414,2004,14,3681,142.38835616438357,32.9546318935072,0.4474327628361858,0.5525672371638142,0.0,0.1314091366366214,0.0,0.0,0.4157196969696969,0.584280303030303,0.0,0.5006887052341598,0.0,0.23966942148760328,0.0,0.0,0.0,0.4490030833784567,0.061048343312226735,0.018599261920941006,0.366765508352401,0.0025410051444790887,0.975037147102526,0.820666866927005,0.9272943980929678,0.4100061012812691,,,,,,0.6867030965391621,,,0.1697368421052631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020076481835564004,0.0144277011862776,0.0096899224806201,0.042825183764781,0.0074050225370250996,0.006787330316742,,,,0.0,0.1666666666666666
200415,2004,15,3996,141.80355273415748,33.032532532532535,0.4589589589589589,0.541041041041041,0.0,0.1274402464045571,0.0,0.0,0.4627177700348431,0.5372822299651568,0.0,0.5761143818334735,0.0,0.12531539108494533,0.0,0.0,0.0,0.4403389403389403,0.0622171360807724,0.021617692072237432,0.35272462545189814,0.001749405158495983,0.9736560271742182,0.8163096709724994,0.9253115005915447,0.3735030931577682,0.0,0.0,0.3333333333333333,0.0,0.0,0.6802869199252598,0.3333333333333333,0.0,0.14794662664676558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204808548530721,0.0115795724465558,0.008998200359928,0.0386904761904761,0.0068697729988052,0.0069048333833683,,,,0.0,0.0
200416,2004,16,3628,113.2073282102684,36.57800441014333,0.44983461962513777,0.5501653803748622,0.024390243902438987,0.1352592501813635,0.0,0.0,0.3804878048780488,0.6195121951219513,0.0,0.43902439024390244,0.0,0.1300813008130081,0.0,0.0,0.0,0.4407298040317342,0.06324575897933393,0.01903826418255456,0.36964654489751436,0.0012796335448247273,0.9838755247584425,0.8054800392549912,0.9308470025126148,0.3859828088615713,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.6798140024709519,0.0,0.0,0.18611491458359156,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0278137128072445,0.0139837398373983,0.0088120104438642,0.04803635183382011,0.0091056910569105,0.0055519268451992,,,,0.0,0.3333333333333333
200417,2004,17,3439,101.9737308622079,22.88921198022681,0.4387903460308229,0.5609188717650481,0.0,0.15183642361981123,0.0,0.0,0.28431372549019607,0.7156862745098039,0.0,0.4117647058823529,0.0,0.1764705882352941,0.0,0.0,0.0,0.4451642919453329,0.059941843559174174,0.018871765047979053,0.34536783948822325,0.0010293690026169505,0.9772223979753244,0.8161362905818065,0.9353407290015848,0.401443096097081,,,,,,0.6719714192919779,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0294117647058823,0.0156196943972835,0.0082079343365253,0.0430071114121232,0.0102459016393442,0.0058199246833276,,,,0.0,1.0
200418,2004,18,3137,34.61791693846489,34.03124003825311,0.43385400063755175,0.5655084475613643,0.047619047619047616,0.14190112764332022,0.0,0.0,0.4183673469387755,0.5816326530612246,0.0,0.42857142857142855,0.0,0.23809523809523808,0.0,0.0,0.0,0.4652541968310288,0.05010038812280175,0.01600904998568607,0.34258686191916254,0.0007446069760783294,0.9751397907519659,0.8030083130298628,0.9282208772942631,0.4063338100739324,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.6770050130976896,0.0,0.0,0.165463198529098,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.021025451862781198,0.0177383592017738,0.005974607916355399,0.0448646644419725,0.0100633619083115,0.0078681153990258,,,,0.0,1.0
200419,2004,19,3152,22.832378580323788,21.372461928934012,0.43115482233502533,0.5688451776649747,0.0,0.13055704420566613,0.0,0.0,0.6181818181818183,0.38181818181818183,0.0,0.45454545454545453,0.0,0.09090909090909087,0.0,0.0,0.0,0.45003210994959647,0.052955237341146495,0.01267942302534488,0.37244806042013284,0.0014916968265110862,0.9748130821557804,0.8204974403538476,0.9279387331313504,0.41006215850729394,0.1,0.1,0.0,0.0,0.0,0.6923682510290544,0.0,0.0,0.17181765658439724,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0251916757940854,0.0142752562225475,0.0055309734513274,0.0474799123447772,0.0069827269386255,0.0062661260597124,,,,0.0,0.4
200420,2004,20,28,63.303948428686546,1549.25,0.5357142857142857,0.4642857142857143,0.0,0.0,0.0,0.0,0.31764705882352945,0.6823529411764706,0.0,0.3333333333333333,0.0,0.4901960784313725,0.0,0.0,0.0,0.32040816326530613,0.042857142857142864,0.0,0.4744897959183673,0.0,0.8818181818181817,0.7909090909090909,0.9272727272727272,0.14545454545454548,0.0,0.0,1.0,0.0,0.0,0.2636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.08421052631578947,0.0,0.0,0.08421052631578947,0.0,0.0,,,,0.0,
200421,2004,21,2228,100.5693493150685,17.627019748653503,0.4362657091561939,0.5637342908438061,0.0,0.15591004152160384,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.3869631266399668,0.060074575334898406,0.011393453942825543,0.4105441237398149,0.0015536528103852467,0.9692594021377784,0.8064286577129617,0.9246352047516904,0.37221518694703826,0.0,0.0,0.0,0.0,0.0,0.6403828127187624,0.0,0.0,0.17730372547473167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.029576746557878602,0.0168195718654434,0.0087448559670781,0.0535441101478837,0.0102354145342886,0.0061506919528446,,,,0.0,0.0
200422,2004,22,1982,74.49619482496195,22.905146316851663,0.4439959636730575,0.5560040363269425,0.0,0.15439159788894502,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.3600844002086456,0.06565295359519215,0.015100313557136685,0.4203309364207859,0.0005807812906590457,0.9733749944377696,0.8079100987453005,0.9207042601867309,0.3948363336903816,1.0,0.0,0.0,0.0,0.0,0.6541417577131862,0.0,0.0,0.16649789029535866,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325960419091967,0.0204558737580362,0.0064629847238542,0.0472027972027972,0.0052693208430913,0.0064820271066588,,,,0.0,0.0
200423,2004,23,1655,0.08273972602739725,30.91299093655589,0.4652567975830816,0.5347432024169183,0.0,0.15028135733099562,0.0,0.0,0.4,0.6,0.0,0.32,0.0,0.22000000000000003,0.0,0.0,0.0,0.34753377087891096,0.054267805674202085,0.012852901343889968,0.4117982775983609,0.002856200298642215,0.9816912280869122,0.8042417830053863,0.9045500772760395,0.40945892664440353,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.6609484111769774,0.0,0.3333333333333333,0.10380915157215029,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0242718446601941,0.0159611380985426,0.0097697138869504,0.0519031141868512,0.013296011196641,0.0084033613445378,,,,0.0,1.0
