ANO_SEMANA,NOTIFICACOES,ANO_EPI,SEMANA_EPI,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag
010120,3,101,20,,36.0,0.3333333333333333,0.6666666666666666,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
010220,23,102,20,,17.130434782608695,0.5652173913043478,0.43478260869565216,,0.0,,,,,,,,,,,,0.4,0.2,0.0,0.1,0.0,0.9333333333333333,0.6,0.9333333333333333,0.4,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.0,,,,,
010320,16,103,20,,15.25,0.5625,0.4375,,0.0,,,,,,,,,,,,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,0.9166666666666666,0.7272727272727273,0.8333333333333334,0.2727272727272727,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
010520,16,105,20,,35.125,0.375,0.625,,0.2727272727272727,,,,,,,,,,,,0.6666666666666666,0.06666666666666667,0.0,0.26666666666666666,0.0,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.2857142857142857,,,,,,0.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,,0.0,
010620,48,106,20,,7.8125,0.3541666666666667,0.6458333333333334,,0.16,,,,,,,,,,,,0.4444444444444444,0.06666666666666667,0.022222222222222223,0.26666666666666666,0.0,0.972972972972973,0.8857142857142857,0.9166666666666666,0.40625,,,,,,0.7419354838709677,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.030303030303030304,,,,0.0,
010720,1,107,20,,0.0,0.0,1.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011926,1,119,26,,29268.0,0.0,1.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011933,2,119,33,,26035.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011936,1,119,36,,24540.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,
011940,1,119,40,,22675.0,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011950,1,119,50,,20559.0,0.0,1.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011957,1,119,57,,17013.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011959,1,119,59,,15816.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011960,1,119,60,,16234.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011961,1,119,61,,15468.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011966,1,119,66,,13207.0,0.0,1.0,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011972,1,119,72,,11374.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011973,1,119,73,,12171.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011978,1,119,78,,10318.0,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011979,1,119,79,,8845.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011981,1,119,81,,8462.0,1.0,0.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011982,1,119,82,,7756.0,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011984,3,119,84,,7527.333333333333,0.6666666666666666,0.3333333333333333,,1.0,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,,,,0.0,
011985,1,119,85,,7654.0,0.0,1.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011987,1,119,87,,7026.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011988,1,119,88,,5553.0,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011989,1,119,89,,4756.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011991,2,119,91,,4345.5,0.5,0.5,,,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,
011994,1,119,94,,4479.0,1.0,0.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
011998,2,119,98,,1690.5,0.0,1.0,,0.0,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
011999,1,119,99,,1464.0,1.0,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012000,4797,120,0,,12.42714196372733,0.4461121534292266,0.5509693558474046,,0.008620689655172414,,,,,,,,,,,,0.05434782608695652,0.0,0.010869565217391304,0.09782608695652174,0.0,0.9804938271604938,0.7993672554706037,0.9291417165668663,0.550728548300054,,,,,,0.710038188761593,,,0.2120253164556962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03915752002373183,0.01994047619047619,0.0,0.21935853379152348,0.0,0.0,,,,0.0,
012001,6064,120,1,,136.2005277044855,0.45019788918205805,0.5483179419525066,,0.02200825309491059,,,,,,,,,,,,0.1797752808988764,0.024344569288389514,0.013108614232209739,0.4700374531835206,0.0056179775280898875,0.9782151729409516,0.8313794450957406,0.9368600682593856,0.46368715083798884,,,,,,0.6985294117647058,,,0.1078167115902965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02922009669960059,0.018471872376154493,0.0,0.10907194994786236,0.0013020833333333333,0.0013054830287206266,,,,0.0,
012002,10000,120,2,,304.9233,0.4298,0.5687,,0.0982443033246171,,,,,,,,,,,,0.449925705794948,0.060029717682020804,0.01575037147102526,0.27191679049034173,0.0017830609212481426,0.9698140545761893,0.8206888099031744,0.9340752389016572,0.4586734693877551,,,,,,0.684982151963284,,,0.1597315436241611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03231174594369713,0.0207607635502299,0.0095856524427953,0.11509486607142858,0.009609423434593924,0.005959849435382685,,,,0.0,0.6666666666666666
012003,5110,120,3,,153.15557729941293,0.4557729941291585,0.5434442270058708,,0.1501297016861219,,,,,,,,,,,,0.4368286445012788,0.06854219948849105,0.01278772378516624,0.3526854219948849,0.001534526854219949,0.9713375796178344,0.8076124567474049,0.9257064721969006,0.3749119097956307,,,,,,0.6887058823529412,,,0.15510204081632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03682789098944267,0.015751907457543686,0.010896213565785889,0.06898250800689826,0.012005457025920874,0.010705462530881142,,,,0.0,0.8333333333333334
012004,3244,120,4,,10.385943279901356,0.46824907521578296,0.531750924784217,,0.16162453377538333,,,,,,,,,,,,0.3946714031971581,0.06145648312611012,0.019538188277087035,0.4024866785079929,0.002841918294849023,0.9721854304635762,0.8012692050768203,0.9153105280637662,0.34398368456832085,,,,,,0.6868652674339878,,,0.12620192307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01920391061452514,0.014721345951629864,0.008095740936290039,0.03389238294898672,0.00809289232934553,0.00495926319518243,,,,0.0,0.5
012005,3167,120,5,,12.714556362488159,0.474581622987054,0.525418377012946,,0.16004718836020448,,,,,,,,,,,,0.354566902595214,0.07111560498820357,0.0239298955173576,0.4708459723626559,0.003033367037411527,0.9775280898876404,0.825343613811599,0.9242323097463284,0.33706720977596744,,,,,,0.7108636977058029,,,0.11467889908256881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020343739038933707,0.010884831460674158,0.006718528995756719,0.04421052631578947,0.010559662090813094,0.006701940035273368,,,,0.0,
012006,5134,120,6,,8.638488507985976,0.4493572263342423,0.5504479937670432,,0.17586912065439672,,,,,,,,,,,,0.41342134213421344,0.05962596259625962,0.01628162816281628,0.41408140814081407,0.0008800880088008801,0.974294670846395,0.8217217427909914,0.9184315370098554,0.3607800650054171,,,,,,0.6653122326775022,,,0.14087947882736157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020484581497797357,0.013471731448763251,0.010437486120364202,0.057840334286342644,0.011506970568709892,0.008666666666666666,,,,0.0,0.5
012007,34,120,7,,0.0,0.5,0.5,,0.09090909090909091,,,,,,,,,,,,0.7096774193548387,0.06451612903225806,0.0,0.1935483870967742,0.0,1.0,0.9696969696969697,0.9696969696969697,0.25806451612903225,,,,,,0.6451612903225806,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,,,,0.0,
015319,1,153,19,,19434.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
015419,1,154,19,,18670.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
016419,1,164,19,,14053.0,1.0,0.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
016619,1,166,19,,14388.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
017019,1,170,19,,12964.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
017719,2,177,19,,10661.5,0.0,1.0,,0.0,,,,,,,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
018119,1,181,19,,9352.0,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
019401,1,194,1,,24014.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
019671,1,196,71,,14115.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
019961,1,199,61,,3911.0,1.0,0.0,,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
020020,1,200,20,,4.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.0,
020042,12,200,42,,42.5,0.5,0.5,,0.0,,,,,,,,,,,,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.0,1.0,1.0,1.0,0.2727272727272727,,,,,,0.6666666666666666,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
020220,22,202,20,,26.09090909090909,0.2727272727272727,0.7272727272727273,,0.0,,,,,,,,,,,,0.5294117647058824,0.17647058823529413,0.0,0.17647058823529413,0.0,0.9523809523809523,0.6666666666666666,0.9047619047619048,0.42857142857142855,,,,,,0.4,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,,,,0.0,
020320,45,203,20,,8.533333333333333,0.4888888888888889,0.5111111111111111,,0.11764705882352941,,,,,,,,,,,,0.5476190476190477,0.047619047619047616,0.0,0.16666666666666666,0.0,1.0,0.8717948717948718,0.9473684210526315,0.2972972972972973,,,,,,0.7368421052631579,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02631578947368421,0.02857142857142857,0.02631578947368421,0.0,0.0,,,,0.0,
020420,6,204,20,,6.166666666666667,0.6666666666666666,0.3333333333333333,,0.0,,,,,,,,,,,,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.75,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
020520,29,205,20,,5.931034482758621,0.5517241379310345,0.4482758620689655,,0.06666666666666667,,,,,,,,,,,,0.2413793103448276,0.034482758620689655,0.0,0.5517241379310345,0.0,1.0,0.7,0.95,0.45,,,,,,0.55,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,,,,0.0,
020620,80,206,20,,10.05,0.4,0.6,,0.16666666666666666,,,,,,,,,,,,0.547945205479452,0.1095890410958904,0.0,0.2465753424657534,0.0,0.9122807017543859,0.8148148148148148,0.8301886792452831,0.33962264150943394,,,,,,0.6545454545454545,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14583333333333334,0.02040816326530612,0.0,0.12,0.02,0.02,,,,0.0,
021200,1,212,0,,292940.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
021929,1,219,29,,28233.0,1.0,0.0,,1.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
021962,1,219,62,,16202.0,0.0,1.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
021967,2,219,67,,13967.5,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
021970,1,219,70,,12845.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
021971,1,219,71,,12647.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
021972,2,219,72,,11947.5,0.5,0.5,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
021974,1,219,74,,11788.0,1.0,0.0,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
021976,1,219,76,,9515.0,1.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
