ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,week_start,ano,semana,semana_sin,semana_cos,notificacoes_lag_1,notificacoes_lag_2,notificacoes_lag_3,notificacoes_lag_4,notificacoes_lag_8,notificacoes_lag_12,notificacoes_media_movel_3,notificacoes_desvio_movel_3,notificacoes_min_movel_3,notificacoes_max_movel_3,notificacoes_media_movel_4,notificacoes_desvio_movel_4,notificacoes_min_movel_4,notificacoes_max_movel_4,notificacoes_media_movel_8,notificacoes_desvio_movel_8,notificacoes_min_movel_8,notificacoes_max_movel_8,notificacoes_media_movel_12,notificacoes_desvio_movel_12,notificacoes_min_movel_12,notificacoes_max_movel_12,notificacoes_diff_1,notificacoes_diff_4,notificacoes_pct_change_1,notificacoes_pct_change_4,notificacoes_aceleracao_1,notificacoes_razao_media_4,notificacoes_razao_media_8,indice_sintomas,indice_comorbidades,indice_alarme,indice_gravidade,indice_hemorragico,indice_carga_clinica,indice_desfecho_severo,indice_confirmacao,alerta_notificacoes_q75,alerta_notificacoes_q90,alerta_crescimento
201017,2010,17,59246,31.827240218286523,6.4850791614623775,0.4446207338892077,0.5552273571211559,0.0077648932329817,0.0825205409134351,0.0005896749668046,0.0006506758254396,0.435251181574612,0.5647269216340891,2.189679129894501e-05,0.6818449841123674,0.0098122068433962,0.0927746087060165,0.0,0.0,0.0,0.4281278856836504,0.0522525400568388,0.0105792783104331,0.2950141642746932,0.0033794916824994,0.8056206088992973,0.7096018735362998,0.8220140515222482,0.370023419203747,0.2412177985948477,0.1615925058548009,0.1615925058548009,0.1124121779859484,0.1124121779859484,0.14519906323185,0.0163934426229508,0.0327868852459016,0.0163934426229508,0.1147540983606557,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0163934426229508,,,,,,,,,,,,,,,,,,,,,,,,,0.5730503447643809,0.201348038470454,0.2157059522559246,0.1277736113695176,0.5257640729548282,0.0713706886364019,0.1963581632633348,0.3686439082164437,0.3466735426210628,0.4589579211833698,,0.1714285714285714,2010-04-26,2010,17,0.8854560256532099,-0.4647231720437685,53788.0,55899.0,67794.0,63675.0,63107.0,42280.0,59160.333333333336,7551.107887809347,53788.0,67794.0,60289.0,6565.696764243695,53788.0,67794.0,62483.25,5139.396705840078,53788.0,67794.0,57691.0,8836.125086566708,42280.0,67794.0,5458.0,-4429.0,0.101472447386034,-0.06955634079308992,7569.0,0.9826999950239679,0.9481901149508069,0.2730010036801605,0.0163934426229508,,,0.29609771046948086,0.19516405225753072,0.020777553970059925,0.5890703754063509,1,0,0
201018,2010,18,54888,31.63080109083908,7.359951173298353,0.4437764174318612,0.5560231744643639,0.007999856450639,0.0848089521211329,0.0005100625633656,0.000576592462935,0.4076508115316913,0.5922899221703117,5.926629799683026e-05,0.6785808231420842,0.0102174173031897,0.0951327680786509,0.0,0.0,0.0,0.4152540152595474,0.0520202205717067,0.0097922020788896,0.2946984305591662,0.0035571672858006,0.5857142857142857,0.4523809523809523,0.5857142857142857,0.1761904761904761,0.0428571428571428,0.0857142857142857,0.1,0.0,0.0428571428571428,0.1904761904761904,0.0142857142857142,0.0285714285714285,0.0,0.1285714285714285,0.0285714285714285,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5519568151147098,0.1859838274932613,0.2091152815013404,0.0928961748633879,0.5025773195876289,0.0573770491803277,0.1680216802168021,0.3976608187134502,0.3365695792880259,0.5543478260869565,,0.3287671232876712,2010-05-03,2010,18,0.8229838658936565,-0.5680647467311556,59246.0,53788.0,55899.0,67794.0,62473.0,43834.0,56311.0,2752.2261898330994,53788.0,59246.0,59181.75,6165.602559090781,53788.0,67794.0,62000.625,5252.49733630175,53788.0,67794.0,59104.833333333336,7384.136434193696,43834.0,67794.0,-4358.0,-12906.0,-0.07355770853728527,-0.19037082927692717,-9816.0,0.9274480730968584,0.8852813983730002,0.17380952380952377,0.008163265306122429,,,0.3077521359394147,0.1632416416850203,0.021329753671124625,0.5834480550634333,1,0,0
201019,2010,19,44446,31.02079983364966,7.229491967781128,0.4473743418980335,0.5525581604643838,0.0075612683059303,0.0922276121952236,0.0006556153862477,0.0007922019250493,0.3863970002280767,0.6135775006643921,2.549910753123638e-05,0.653571931737624,0.0117314949531044,0.0937119186141192,0.0,0.0,0.0,0.3854899716153045,0.0508229469322437,0.0085965488017534,0.3178842655433949,0.0032360571638784,0.7788461538461539,0.7980769230769231,0.6826923076923077,0.0769230769230769,0.0384615384615384,0.0961538461538461,0.0769230769230769,0.0,0.0576923076923076,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0961538461538461,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5911778267049718,0.1928020565552699,0.1829896907216494,0.0852713178294573,0.4961832061068703,0.0651041666666666,0.2087628865979381,0.3691460055096419,0.3438593063078995,0.6519337016574586,,0.2978723404255319,2010-05-10,2010,19,0.7485107481711013,-0.663122658240795,54888.0,59246.0,53788.0,55899.0,67705.0,50027.0,55974.0,2886.5183179746527,53788.0,59246.0,55955.25,2357.1306532873377,53788.0,59246.0,61052.5,5810.038922908701,53788.0,67794.0,60026.0,5832.362191022743,50027.0,67794.0,-10442.0,-11453.0,-0.1902419472380119,-0.20488738617864366,-6084.0,0.7943133128705528,0.7279963965439581,0.20260989010989008,0.005494505494505486,,,0.3168275004621232,0.1749772986888396,0.023220806895367825,0.5598600131235048,1,0,0
201020,2010,20,35471,30.135889630850283,6.827013616757351,0.4505088663979025,0.5494347495136872,0.0075003538568682,0.0987863314328265,0.0004794338902212,0.0008218866689506,0.3581503120763433,0.6417540413904841,9.564653317251288e-05,0.6139527893726464,0.0119496039827199,0.0987067298579735,0.0,0.0,0.0,0.346316909456843,0.051644258166825,0.0097453708319609,0.3548644012980409,0.0034760558381515,0.9743589743589745,0.8461538461538461,0.9230769230769232,0.7692307692307693,0.8205128205128205,0.1025641025641025,0.1282051282051282,0.0512820512820512,0.0769230769230769,0.7435897435897436,0.0769230769230769,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5361182241445006,0.2198581560283688,0.2230215827338129,0.0732600732600732,0.4963768115942029,0.066420664206642,0.225,0.3346153846153846,0.3534049336539317,0.5034013605442177,,0.2112676056338028,2010-05-17,2010,20,0.6631226582407952,-0.7485107481711012,44446.0,54888.0,59246.0,53788.0,65425.0,56285.0,52860.0,7605.562964041729,44446.0,59246.0,53092.0,6227.226884148898,44446.0,59246.0,58145.125,7561.115912303255,44446.0,67794.0,59560.916666666664,6838.006786381902,44446.0,67794.0,-8975.0,-18317.0,-0.20193043243486475,-0.3405406410351751,1467.0,0.6681044225118662,0.610042544409355,0.40109890109890106,0.003663003663003657,,,0.29479498149226707,0.2331856287513906,0.024816441330761926,0.515246059514673,1,0,0
201021,2010,21,29068,29.46178164426921,7.02724645658456,0.4518714737856061,0.5480253199394522,0.0064342992008442,0.1047525288174658,0.0005072923873274,0.0009255440668623,0.3347392192078279,0.6651841059825577,7.667480961448394e-05,0.5979233568213568,0.0139814047368804,0.1020159442047227,0.0,0.0,0.0,0.3258403921032619,0.0507350847236354,0.008335321496231,0.3625426620995862,0.0044911777924897,0.9705882352941176,0.9411764705882352,1.0,0.7352941176470589,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0294117647058823,0.0,0.1176470588235294,0.0,0.0294117647058823,0.0294117647058823,0.1176470588235294,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5571537407388867,0.2474640818982778,0.2086331207338916,0.0486691255342842,0.5248039003186803,0.07057849065719,0.2155440086497957,0.2825727707265111,0.402472811123348,0.577639751552795,,0.2151898734177215,2010-05-24,2010,21,0.5680647467311558,-0.8229838658936564,35471.0,44446.0,54888.0,59246.0,63675.0,63107.0,44935.0,9717.731885579227,35471.0,54888.0,48512.75,10684.446121192563,35471.0,59246.0,54400.875,10345.167380231202,35471.0,67794.0,57826.416666666664,9759.993838097229,35471.0,67794.0,-6403.0,-30178.0,-0.18051365904541739,-0.50936772102758,2572.0,0.5991826890868895,0.5343296408375784,0.3088235294117646,0.008403361344537801,,,0.3046110613955802,0.20727931738396088,0.0263149553011983,0.49590741261663407,1,0,0
201022,2010,22,24319,30.04415445690378,8.534109132776841,0.4512521074057321,0.5487067724824212,0.0074436597822129,0.1276979002692482,0.0005526297267277,0.0013564547837864,0.3610992486835214,0.638853654117205,4.70971992735562e-05,0.5962762296149127,0.0154991777798638,0.1072658613287269,0.0,0.0,0.0,0.293966031103421,0.0450504528133332,0.0073493741318225,0.3713173580834151,0.0061168703954299,0.9366515837104072,0.8416289592760181,0.8733031674208145,0.1583710407239819,0.0316742081447963,0.1266968325791855,0.1583710407239819,0.0316742081447963,0.0633484162895927,0.0950226244343891,0.0633484162895927,0.0633484162895927,0.0,0.1583710407239819,0.0,0.0,0.0,0.0633484162895927,0.0633484162895927,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5464135021097046,0.264,0.1659919028340081,0.0612244897959183,0.4578313253012048,0.0775510204081632,0.216867469879518,0.2727272727272727,0.431578947368421,0.5611510791366906,,0.2238805970149253,2010-05-31,2010,22,0.46472317204376906,-0.8854560256532096,29068.0,35471.0,44446.0,54888.0,67794.0,62473.0,36328.333333333336,7724.764484004451,29068.0,44446.0,40968.25,11220.366790647568,29068.0,54888.0,50075.0,12846.328113511643,29068.0,67794.0,54989.833333333336,12614.709255708573,29068.0,67794.0,-4749.0,-30569.0,-0.1633755332324205,-0.5569341203906136,1654.0,0.5936060241772593,0.4856515227159261,0.2572721396250807,0.0180995475113122,,,0.29811069150689334,0.19116079288109544,0.03206263249899398,0.48901036828618577,1,0,0
201023,2010,23,20812,29.426260841786927,7.207812800307515,0.4579088987122813,0.5419950028829521,0.0075440876451473,0.1253634625966578,0.0012468232551855,0.0011280781832631,0.3717654650556474,0.6280722649272588,0.0001622700170937,0.5637586517304398,0.013671349927545,0.1208738253066399,0.0,0.0,0.0,0.2872116435765255,0.0460313246114338,0.0073170978036923,0.3936650391147031,0.0057794468159598,0.712121212121212,1.0,0.6439393939393939,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.2878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6414634146341464,0.2145748987854251,0.2610441767068273,0.0850202429149797,0.5019607843137255,0.0890688259109311,0.2071713147410357,0.2807017543859649,0.4971751412429379,0.525,,0.1627906976744186,2010-06-07,2010,23,0.35460488704253584,-0.9350162426854147,24319.0,29068.0,35471.0,44446.0,55899.0,67705.0,29619.333333333332,5596.4053045983555,24319.0,35471.0,33326.0,8708.464043676136,24319.0,44446.0,44640.625,13460.769155878748,24319.0,59246.0,51810.333333333336,15117.212876437046,24319.0,67794.0,-3507.0,-23634.0,-0.14420823224639168,-0.5317463888763894,1242.0,0.6244973894256737,0.46621211060553025,0.19859307359307352,0.0,,,0.31508829557367196,0.17122712305558183,0.03165257146296082,0.4428848264237999,0,0,0
201024,2010,24,16611,28.74451039073248,6.777436638372163,0.4578893504304376,0.5420504484979832,0.0068629221600144,0.1260470267363342,0.0009831398676134,0.0015881490169141,0.3728952783781922,0.6269473807928839,0.0001573408289239,0.5441844242259418,0.0137591406325476,0.1256910030586092,0.0,0.0,0.0,0.2857451631385047,0.0440594916807104,0.0082227453344219,0.4033066250150467,0.0077547842178288,1.0,0.0666666666666666,0.9333333333333332,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.8666666666666667,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.651588707454107,0.2447916666666666,0.1736842105263158,0.0748663101604278,0.497747922096167,0.0802139037433155,0.2275132275132275,0.2555555555555555,0.4209081604168605,0.5105874488997236,,0.1224489795918367,2010-06-14,2010,24,0.23931566428755766,-0.970941817426052,20812.0,24319.0,29068.0,35471.0,53788.0,65425.0,24733.0,4143.540877076431,20812.0,29068.0,27417.5,6346.031437047892,20812.0,35471.0,40254.75,14906.907840231062,20812.0,59246.0,47902.583333333336,16621.02036282713,20812.0,67794.0,-4201.0,-18860.0,-0.20185469921199306,-0.5317019537086634,-694.0,0.6058539254126014,0.41264695470720847,0.22380952380952374,0.0,,,0.29635509932947307,0.17338820771299893,0.0317575416509869,0.4184934211673326,0,0,0
201025,2010,25,13921,28.92917787226617,9.161554486028304,0.46440629265139,0.535378205588679,0.0076867826026672,0.1455049300629946,0.0013569931375754,0.001176060719232,0.3669677409819069,0.6329482209517518,8.403806634118324e-05,0.5247258552717162,0.0185393832788731,0.1266188874116585,0.0,0.0,0.0,0.2837502202327805,0.0400338554584332,0.0081669065135203,0.3902238081703333,0.006565552295183,1.0,0.36,0.72,0.44,0.2,0.04,0.16,0.32,0.16,0.04,0.0,0.16,0.0,0.24,0.0,0.04,0.0,0.0,0.16,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6344486422800928,0.267379679144385,0.2299465240641711,0.0437158469945355,0.5077720207253886,0.053475935828877,0.175531914893617,0.2787878787878788,0.4183861902850261,0.5567010309278351,,0.1219512195121951,2010-06-21,2010,25,0.12053668025532308,-0.992708874098054,16611.0,20812.0,24319.0,29068.0,59246.0,63675.0,20580.666666666668,3859.203587961732,16611.0,24319.0,22702.5,5285.610182372527,16611.0,29068.0,35607.625,15850.29608499924,16611.0,59246.0,43834.75,17869.227948550873,16611.0,67794.0,-2690.0,-15147.0,-0.16194088254770933,-0.5210884821797166,1511.0,0.6131923796938663,0.39095558886614873,0.2742857142857143,0.028571428571428574,,,0.29891789849490924,0.20059168045068407,0.036715480800142496,0.3981069678600577,0,0,0
201026,2010,26,14042,28.91556148579705,8.77310924369748,0.46425010682239,0.5357498931776101,0.0080472867112946,0.1431500180966069,0.0007969048815646,0.0023021696578535,0.3660854520048942,0.633749353873396,0.0001651941217097,0.5180750320550165,0.0189810680960873,0.1209346373748279,0.0,0.0,0.0,0.2709722402192155,0.0407965429277825,0.0100989477581543,0.3972730462839168,0.0044082708468134,1.0,0.75,0.875,0.375,0.5,0.75,0.625,0.125,0.375,0.25,0.125,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6607669616519174,0.2268518518518518,0.1953488372093022,0.0511627906976744,0.5185185185185185,0.0879629629629629,0.2146118721461187,0.3025641025641025,0.4408602150537634,0.5945945945945946,,0.2,2010-06-28,2010,26,-3.216245299353273e-16,-1.0,13921.0,16611.0,20812.0,24319.0,54888.0,67794.0,17114.666666666668,3473.000191957489,13921.0,20812.0,18915.75,4584.403805294658,13921.0,24319.0,29942.0,14209.482145987664,13921.0,54888.0,39688.583333333336,18604.278405582496,13921.0,67794.0,121.0,-10277.0,0.008691904317218668,-0.4225913894485793,2811.0,0.7423443426773985,0.46897334847371586,0.44642857142857145,0.017857142857142856,,,0.31756751884098244,0.26061774437556556,0.03598673074454287,0.3971403946801886,0,0,0
201027,2010,27,12943,27.94618386483483,7.550567874526771,0.4747740091168971,0.525225990883103,0.0069557182740181,0.138162735796458,0.0009680198593187,0.0013552278030461,0.3839818833481737,0.6159283782184264,8.973843339982148e-05,0.4981863944344091,0.0152477525606431,0.1226826032252417,0.0,0.0,0.0,0.2693630327565557,0.0427080405449001,0.0078533380340828,0.4083738752370761,0.0054708646979003,0.8,1.0,0.8,0.2,0.4,0.4,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.636986301369863,0.1885714285714285,0.1724137931034483,0.0459770114942527,0.4971751412429379,0.0685714285714285,0.1560693641618497,0.3532934131736527,0.4596774193548387,0.5294117647058824,,0.3269230769230769,2010-07-05,2010,27,-0.12053668025532283,-0.992708874098054,14042.0,13921.0,16611.0,20812.0,44446.0,55899.0,14858.0,1519.3475573427747,13921.0,16611.0,16346.5,3225.1315735434437,13921.0,20812.0,24836.25,10923.914130409972,13921.0,44446.0,35209.25,17669.621054356103,13921.0,59246.0,-1099.0,-7869.0,-0.07826520438683948,-0.378099173553719,-1220.0,0.7917902914997094,0.52113342392672,0.3714285714285715,0.05714285714285715,,,0.31227910387933266,0.24695017748358708,0.034782688913944176,0.3755037912091674,0,0,0
201028,2010,28,11664,27.50016498878806,8.008744855967079,0.4598765432098765,0.5401234567901234,0.0065157750342935,0.1461723383016538,0.0008766464334914,0.0017642527489757,0.3915136699536194,0.6084863300463805,0.0,0.4925802832850732,0.015364203803891,0.1259115190750084,0.0,0.0,0.0,0.2622219720626692,0.0425550116703838,0.0065136056289559,0.415599764138184,0.0063162236401997,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6535530361101042,0.2458735855792033,0.2369556753617832,0.0847354628397168,0.4739113507235665,0.0644552490957945,0.2971876516853566,0.2164179104477611,0.4878021668658255,0.3854166666666667,,0.1818181818181818,2010-07-12,2010,28,-0.23931566428755746,-0.9709418174260521,12943.0,14042.0,13921.0,16611.0,35471.0,53788.0,13635.333333333334,602.6228782056052,12943.0,14042.0,14379.25,1567.0835704156968,12943.0,16611.0,20898.375,8178.1549078277885,12943.0,35471.0,31629.583333333332,17446.86104332669,12943.0,59246.0,-1279.0,-4947.0,-0.09881789384223127,-0.2978147011016796,-180.0,0.8111688718118122,0.5581295196396849,0.2959183673469387,0.0,,,0.3025569942903599,0.19949178721243288,0.0367622461837863,0.3666687642100648,0,0,0
201029,2010,29,11162,27.9519455073844,8.252284536821358,0.4716896613510122,0.5282207489697187,0.0076158061375498,0.1467119695158564,0.0007831366764244,0.002461286697334,0.3879913401660346,0.611906387001987,0.0001022728319783,0.475464443013614,0.0181508395549842,0.1106364114915353,0.0,0.0,0.0,0.2599425291192128,0.0453626687764308,0.0075604447960717,0.4189885111290575,0.005414913164754,0.75,0.625,0.375,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5896414342629482,0.2867132867132867,0.2302158273381295,0.072992700729927,0.5285714285714286,0.0431654676258992,0.1785714285714285,0.3361344537815126,0.4597156398104265,0.5697674418604651,,0.3125,2010-07-19,2010,29,-0.3546048870425356,-0.9350162426854148,11664.0,12943.0,14042.0,13921.0,29068.0,59246.0,12883.0,1190.1348663086405,11664.0,14042.0,13142.5,1101.6540594337266,11664.0,14042.0,17922.5,6213.362903567414,11664.0,29068.0,28119.25,16809.31119201495,11664.0,59246.0,-502.0,-2759.0,-0.04303840877914955,-0.19818978521657926,777.0,0.8493056876545558,0.6227925791602734,0.19642857142857142,0.0,,,0.3279990099332229,0.17480919378726478,0.036873776548070204,0.3648280315220787,0,0,0
201030,2010,30,9992,27.50585102785425,6.782826261008808,0.4737790232185748,0.5262209767814251,0.0070063065183081,0.1616702122531944,0.0007526744832188,0.0023834691968596,0.391083064356025,0.6089169356439751,0.0,0.4728698497953754,0.013513886139662,0.1213178414810568,0.0,0.0,0.0,0.2619921895148155,0.0424330178013564,0.0083441317766923,0.399497064279398,0.0055649859411614,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5480225988700564,0.2580645161290322,0.2307692307692307,0.0666666666666666,0.5604395604395604,0.125,0.2696629213483146,0.3058823529411765,0.425,0.4761904761904761,,0.3043478260869565,2010-07-26,2010,30,-0.46472317204376806,-0.8854560256532101,11162.0,11664.0,12943.0,14042.0,24319.0,54888.0,11923.0,918.3142163788494,11162.0,12943.0,12452.75,1297.975699567141,11162.0,14042.0,15684.25,4654.417801554524,11162.0,24319.0,24112.25,14251.26324305064,11162.0,54888.0,-1170.0,-4050.0,-0.10481992474466939,-0.2884204529269335,-668.0,0.8023930457127944,0.6370722221336691,0.2380952380952381,0.0,,,0.32454964994922453,0.1875482960148209,0.0406057216841033,0.3515520083143186,0,0,0
201031,2010,31,9653,27.098337517330823,7.678441935149694,0.4795400393660002,0.5200455816844505,0.0063199344394993,0.1617045795679418,0.0005196308793802,0.001948615797676,0.4107928485881303,0.5889647683839908,0.0002423830278788,0.470942271154961,0.0138110890795081,0.1244033964529611,0.0,0.0,0.0,0.2545222077152475,0.0429093660070629,0.0077700743850626,0.4077646392310048,0.0047548216386204,1.0,1.0,1.0,0.7272727272727273,0.0909090909090909,0.9090909090909092,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6060606060606061,0.2436974789915966,0.2478632478632478,0.0689655172413793,0.5338983050847458,0.0603448275862069,0.2051282051282051,0.2692307692307692,0.5506329113924051,0.6282051282051282,,0.3,2010-08-02,2010,31,-0.5680647467311556,-0.8229838658936565,9992.0,11162.0,11664.0,12943.0,20812.0,44446.0,10939.333333333334,857.9518246013864,9992.0,11664.0,11440.25,1222.4528279924787,9992.0,12943.0,13893.375,3460.5980464776267,9992.0,20812.0,20370.916666666668,10947.591328758766,9992.0,44446.0,-339.0,-3290.0,-0.033927141713370745,-0.25419145484045425,831.0,0.8437752671488823,0.694791582318911,0.35714285714285715,0.0,,,0.3376388178894809,0.23159389167744604,0.0405560526118305,0.3465388747019999,0,0,0
201032,2010,32,9686,26.748638622613072,8.031901713813753,0.4831715878587652,0.5165186867644022,0.0067107164980383,0.1687466091210146,0.0007786621603207,0.0014275472939213,0.402535257506971,0.5973440211374199,0.000120721355609,0.4552886377984823,0.0134098900963055,0.126489399905062,0.0,0.0,0.0,0.2487050065899272,0.0398600695121338,0.0087157586396793,0.4250908083075148,0.0098778597916366,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5094339622641509,0.3376623376623376,0.3116883116883117,0.0526315789473684,0.5466666666666666,0.0666666666666666,0.1818181818181818,0.2816901408450704,0.4420289855072463,0.6071428571428571,,0.3333333333333333,2010-08-09,2010,32,-0.663122658240795,-0.7485107481711013,9653.0,9992.0,11162.0,11664.0,16611.0,35471.0,10269.0,791.7177527399044,9653.0,11162.0,10617.75,950.991193439846,9653.0,11664.0,12498.5,2341.494333600818,9653.0,16611.0,17471.5,8272.253793143727,9653.0,35471.0,33.0,-1978.0,0.0034186263337823153,-0.16958161865569277,372.0,0.9122460031550941,0.7749729967596112,0.08403361344537814,0.0,,,0.33370572932201736,0.13924644758913182,0.04238131782033382,0.32879923789342025,0,0,0
201033,2010,33,8783,26.80067123235683,7.8798815894341345,0.4729591255835136,0.5270408744164864,0.0067175224866218,0.1778368157773265,0.0010031350769761,0.0022928801759456,0.4209467376879719,0.5789198390844973,0.0001334232275307,0.4538678786533405,0.0117363835164044,0.1308432459353613,0.0,0.0,0.0,0.256898149720098,0.0431293237301709,0.0080709845576927,0.4278029188298635,0.0074404388891229,1.0,0.9285714285714286,0.2142857142857142,0.0,0.0714285714285714,0.8571428571428571,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6015037593984962,0.2533333333333333,0.25,0.0547945205479452,0.5205479452054794,0.0833333333333333,0.2162162162162162,0.3857142857142857,0.4636363636363636,0.3863636363636363,,0.3529411764705882,2010-08-16,2010,33,-0.7485107481711011,-0.6631226582407952,9686.0,9653.0,9992.0,11162.0,13921.0,29068.0,9777.0,186.92511870674858,9653.0,9992.0,10123.25,709.1193482060285,9653.0,11162.0,11632.875,1827.614247943128,9653.0,14042.0,15322.75,6280.985028784668,9653.0,29068.0,-903.0,-2379.0,-0.09322733842659514,-0.21313384698082782,-936.0,0.8676067468451337,0.7550154196619494,0.2346938775510204,0.0,,,0.324398597292698,0.18636415828123945,0.04470998771357565,0.3230246327179792,0,0,0
201034,2010,34,8279,26.50528813618217,8.798043241937432,0.4795265128638724,0.5203526996014012,0.0068857233039762,0.136630877569541,0.000449645437312,0.0022482271865606,0.4443084561432099,0.5554105286541501,0.0002810152026399,0.3913344896056696,0.0095090611063943,0.1231021630599416,0.0,0.0,0.0,0.2999156391765962,0.040847163119206,0.0068930401829685,0.3992834879869074,0.0062172519297363,1.0,0.238095238095238,0.238095238095238,0.4523809523809524,0.7142857142857143,0.0,0.0476190476190475,0.0,0.0476190476190475,0.4047619047619047,0.0476190476190475,0.0,0.0,0.0476190476190475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6090909090909091,0.3230769230769231,0.15625,0.0317460317460317,0.3846153846153846,0.109375,0.25,0.1206896551724138,0.3626373626373626,0.5483870967741935,,0.1428571428571428,2010-08-23,2010,34,-0.8229838658936564,-0.5680647467311559,8783.0,9686.0,9653.0,9992.0,14042.0,24319.0,9374.0,512.0869066902006,8783.0,9686.0,9528.5,519.9067224033006,8783.0,9992.0,10990.625,1811.3770560776998,8783.0,14042.0,13632.333333333334,4800.61390644851,8783.0,24319.0,-504.0,-1713.0,-0.057383581919617455,-0.17143714971977586,399.0,0.8688670829616414,0.7532783622405459,0.23129251700680267,0.0,,,0.2762477732700328,0.16918009675894516,0.03427013075171325,0.268232326545728,0,0,0
