year,file_name,source_url,file_size_bytes,sha256,total_records,duplicate_records_removed,invalid_week_records,invalid_municipality_records,valid_records,unique_municipio_semana_rows,municipality_resolution_counts,week_source_counts,json_member,silver_path
2000,DENGBR00.json.zip,https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/SINAN/Dengue/json/DENGBR00.json.zip,5986502,ba941c19f10b3f25db820435e17dfe898cbb8a1ab25ac887d4e61103c332164b,172855,1143,0,0,171712,18856,{'direct_7d': 171712},{'SEM_NOT': 171712},DENGBR00.json,/Users/filippoferrari/Documents/UnB/TCC/MODELO-PREVISAO/data/sinan/silver/sinan_tcc2_fixcheck_2000/official_observed/year=2000/part-000.parquet
